bug report ID,sentence,intention
17, Can one of the maintainers decided what to do with this patch? Thanks,3
17," gtk_show_uri allows a NULL parent, but that is not multi-head safe.",1
17, Why not take a mandatory GdkScreen argument since the function couldn't care less about the parent widget beyond its screen?,5
17, I can make it such that the parent has to be set mandatory.,1
17, Having a GtkWidget *parent saves calling a gtk_widget_get_screen everytime you do a gtk_show_uri,1
17, What's the opinion on this of others?,3
17," I don't think the parent should be mandatory, because there are situations",2
17, where they may not be a parent at all.,2
17," A mandatory parent would be bad, as Ross explained in comment #11. ",2
17, IMO the best solution is to change the function to take a GdkScreen instead of a parent widget. ,5
17, Shouldn't hurt much to call gtk_widget_get_screen().,5
17, Created an attachment (id=107888) [details],4
17, Updated gtk_show_uri patch now using a GdkScreen as input,1
17, Thanks for you comments. ,6
17, Any more comments?,3
17, Ping. Can above patch be applied?,3
17, Can one of the maintainers make a decision about this patch.,3
17, Thanks,6
17, Some comments: ,6
17," - Wrt to the parent issue, I think the function should accept NULL there. ",5
17,"   Being forced to call gdk_widget_get_screen() is annoyance, when  GdkAppLaunchContext handles unset screen already.",5
17, - The documentation needs to go in some more detail about what kind of 'uri' this function accepts. ,5
17," There is no standard for this, unfortunately, and the gnome-vfs-&gt;gio transition has unearthed a number of problems due to this.",5
17, - I'd be interested in a function that mounts the volume before opening it.,5
17, This is what e.g. the panel needs (see bug 529243 ). ,5
17," That could be a separate function, or gtk_uri_show could take flags.",5
17, Created an attachment (id=109974) [details],4
17, Updated patch. GdkScreen can be NULL,1
17," Matthias, thanks for the review. ",6
17, I've updated the patch with your first two comments.,1
17, About the third comment (the auto mounting). ,6
17, Why would gtk_show_uri need extra flags for this? ,3
17, We could add code that just tries to mount if this is necessary. ,5
17, Your patch in bug 529243 uses libgnomeui/gnome-password-dialog.h which can't be used in gtk+,2
17, What do you want to do? ,3
17, Commit this patch (quite some apps could reduce their dependency on libgnomeui and friends already) and later on add the mounting part,5
17, Matthias: being forced to call gdk_widget_get_screen is a good thing as it avoids multiscreen bugs.  ,5
17," If GdkAppLaunchContext handles it, as you say, that sounds like that ought to be fixed too.  ",2
17, There really is no way the gdk/gtk layer can know what screen should be used.,2
17," OK, this bug report has gotten silly.&lt;/monty-python&gt;",2
17," In 99% of use cases, the user interacts with some widget, and as a result, the program wants to show a URI on the same screen as that widget.",5
17," In 99% of the remaining 1% of use cases, the program has no opinion at all about what screen to show the URI on (eg, gnome-open), and so it's going to pass NULL for parent regardless of whether parent is a GtkWidget or a GtkScreen. ",5
17," (Or in the mandatory GtkScreen case, it would always call gdk_screen_get_default().)",2
17," Given that this is a 10-line function, it seems silly to make its interface less convenient for 99% of users just so it can cover an additional 0.01% of use cases. ",5
17," Assuming there actually are programs that need to show URIs on specific screens that do not correspond to any live widget, the developers of those programs can just cut and paste the gtk_show_uri source and change it accordingly.",2
17, accordingly.,6
17, Jaap: the way to handle mounting in GTK+ is to use a GtkMountOperation. ,1
17," I'm not 100% happy with the single-function header gtkshow.h, but I don't really have a better alternative.",2
17," It is probably ok to commit it in this form now, we'll figure out the mounting later.",2
17, Thanks for the review. It's now committed,5
17, 2008-05-25  Jaap A. Haitsma  &lt;jaap@haitsma.org&gt;,4
17,     reviewed by: Matthias Clasen,4
17,     * gtk/Makefile.am:,4
17,     * gtk/gtk.h:,4
17,     * gtk/gtk.symbols:,4
17,     * gtk/gtkshow.c: (gtk_show_uri):,4
17,     * gtk/gtkshow.h:,4
17,     Add gtk_show_uri to make showing uris really easy. ,1
17, Fixes bug #514396,4
18, Created an attachment (id=87317) [details],4
18, the error report,6
18," I'm using the SWT library, ran the \""Hello World\"" example:",0
18, import org.eclipse.swt.widgets.*;,4
18, public class SWTExperiment {,4
18,         public static void main (String [] args) {,4
18,                 Display display = new Display ();,4
18,                 Shell shell = new Shell(display);,4
18,                 shell.open ();,4
18,                 while (!shell.isDisposed ()) {,4
18,                         if (!display.readAndDispatch ()) display.sleep ();,4
18,                 },4
18,                 display.dispose ();,4
18,         },4
18, },4
18," and SWT fails to load, it always exits with java has exited due to signal 4 (SIGILL).",0
18," I see the window flash open, then immediately it crashes.",0
18, There is nothing in the logs.,0
18, when i open the resulting jar with the jar launcher I get the crash report which I attached.,0
18," also, I ditched the new version and tried 3.2.2 and it worked",0
18," On my Mac, running OS X 10.5.2, I successfully ran the hello world example, from the command line, using the SWT from R3.4 M6. ",5
18, Can you try that version and see if it fails for you? ,3
18," Also, can you run     java -version   and let us know what it prints?",3
18, this is the output from java -version,5
18," java version \""1.5.0_13\""",4
18," Java(TM) 2 Runtime Environment, Standard Edition (build 1.5.0_13-b05-241)",4
18," Java HotSpot(TM) Client VM (build 1.5.0_13-121, mixed mode, sharing)",4
18," I'm running Mac OS X 10.4.11, so still on Tiger.",0
18," I ran it again with the R3.4 M6 (including swt-debug.jar) and i'm getting the same issue, seeing the frame and then crashing with SIGILL.",0
18, Adding Steve to increase the visibility.,5
18, How are you launching your app? ,3
18," If you are launch from the command line, are you using the -XstartOnFirstThread option? ",5
18, (http://www.eclipse.org/swt/faq.php#carbonapp),4
18, I'm running on leopard w/o any problems. ,5
18, I'll try Tiger.,5
18," Sorry, I could not reproduce this on Tiger either. ",2
18," I tried running in Eclipse, from command line, and exporting a project as a runnable jar from Eclipse. ",5
18, No crashes.,2
18, Please provide detailed instructions on how you are creating your project and running you code.,5
18, I created it using xcode 2.5 on tiger.  ,5
18," I tried using eclipse but it would not build from source for some reason, so thats how i ended up on xcode.  ",0
18," There are no command line arguments except -cp SWTexperiment.jar SWTexperiment, which doesn't pertain to this.  ",0
18, I just tried adding the -XstartOnFirstThread option and everything worked fine.,1
18,"  No crashing, everything is wonderful. ",1
18,  what does this option do?,3
18, http://www.eclipse.org/swt/faq.php#carbonapp,4
19, Group title is not taken into account by Window-Eyes 4.5.,0
19, The group title should be pronouced before radio buttons or other controls.,0
19," It is not, this is bug since blid users cannont know what the group content is dealing about.",0
19, Interesting. ,6
19," Both Window-Eyes and JAWS will read a Group title IF the Group has a single child that does not have an obvious name, for example, a text or a list or a combo box.",0
19," But neither screen reader will read a Group title if it groups a set of radio buttons or check boxes, say. ",0
19," (Or, I assume, if it is surrounding something that has an obvious label to read instead, like a button, and if the child control takes focus).",0
19," We have several dialogs - notably, the search and find/replace dialogs, that have groups with radio/checkbox children. ",0
19, The screen readers do not read the group titles in these dialogs.,0
19, I will bring this to the attention of the screen reader developers.,5
19," For now, an extreme, but sort-of useable work-around in Window-Eyes is to tell it to read every control in a newly-opened dialog. ",5
19, You can do this with:,5
19, Global -&gt; Verbosity -&gt; Activated... Entire Window if Dialog,4
19, CCing Frank and Lin.,4
19, Here are 2 examples of eclipse dialogs where a group title is not read:,5
19, 1) Click on the flashlight (Search) tool in the main toolbar. ,0
19, Click on any of the tabs in the notebook. ,0
19," All of the pages have a \""Scope\"" group. ",0
19," Some of the pages have a \""Search For\"" group or a \""Limit To\"" group. ",0
19, None of these titles are read by JAWS.,0
19," 2) Open an editor on any file, and then select Edit -&gt; Find/Replace... (or type ctrl+F) to get the Find/Replace dialog. ",0
